code,ticker_code,name,market_product_category,source_date
4792,4792.T,山田コンサルティンググループ,プライム（内国株式）,2026-02-28
4800,4800.T,オリコン,スタンダード（内国株式）,2026-02-28
4801,4801.T,セントラルスポーツ,プライム（内国株式）,2026-02-28
4809,4809.T,パラカ,プライム（内国株式）,2026-02-28
4812,4812.T,電通総研,プライム（内国株式）,2026-02-28
4813,4813.T,ACCESS,プライム（内国株式）,2026-02-28
4814,4814.T,ネクストウェア,スタンダード（内国株式）,2026-02-28
4816,4816.T,東映アニメーション,スタンダード（内国株式）,2026-02-28
4819,4819.T,デジタルガレージ,プライム（内国株式）,2026-02-28
4820,4820.T,イーエムシステムズ,プライム（内国株式）,2026-02-28
4825,4825.T,ウェザーニューズ,プライム（内国株式）,2026-02-28
4826,4826.T,CIJ,プライム（内国株式）,2026-02-28
4828,4828.T,ビジネスエンジニアリング,プライム（内国株式）,2026-02-28
4829,4829.T,日本エンタープライズ,スタンダード（内国株式）,2026-02-28
4832,4832.T,JFEシステムズ,スタンダード（内国株式）,2026-02-28
4838,4838.T,スペースシャワーSKIYAKIホールディングス,スタンダード（内国株式）,2026-02-28
4839,4839.T,WOWOW,プライム（内国株式）,2026-02-28
483A,483A.T,テラテクノロジー,スタンダード（内国株式）,2026-02-28
4840,4840.T,トライアイズ,スタンダード（内国株式）,2026-02-28
4845,4845.T,スカラ,プライム（内国株式）,2026-02-28
4847,4847.T,インテリジェント ウェイブ,プライム（内国株式）,2026-02-28
4848,4848.T,フルキャストホールディングス,プライム（内国株式）,2026-02-28
4849,4849.T,エン,プライム（内国株式）,2026-02-28
4880,4880.T,セルソース,プライム（内国株式）,2026-02-28
4885,4885.T,室町ケミカル,スタンダード（内国株式）,2026-02-28
4886,4886.T,あすか製薬ホールディングス,プライム（内国株式）,2026-02-28
4887,4887.T,サワイグループホールディングス,プライム（内国株式）,2026-02-28
4901,4901.T,富士フイルムホールディングス,プライム（内国株式）,2026-02-28
4902,4902.T,コニカミノルタ,プライム（内国株式）,2026-02-28
4911,4911.T,資生堂,プライム（内国株式）,2026-02-28
4912,4912.T,ライオン,プライム（内国株式）,2026-02-28
4914,4914.T,高砂香料工業,プライム（内国株式）,2026-02-28
4917,4917.T,マンダム,プライム（内国株式）,2026-02-28
4918,4918.T,アイビー化粧品,スタンダード（内国株式）,2026-02-28
4919,4919.T,ミルボン,プライム（内国株式）,2026-02-28
4920,4920.T,日本色材工業研究所,スタンダード（内国株式）,2026-02-28
4922,4922.T,コーセーホールディングス,プライム（内国株式）,2026-02-28
4923,4923.T,コタ,プライム（内国株式）,2026-02-28
4925,4925.T,ハーバー研究所,スタンダード（内国株式）,2026-02-28
4926,4926.T,シーボン,スタンダード（内国株式）,2026-02-28
4927,4927.T,ポーラ・オルビスホールディングス,プライム（内国株式）,2026-02-28
4928,4928.T,ノエビアホールディングス,プライム（内国株式）,2026-02-28
4929,4929.T,アジュバンホールディングス,スタンダード（内国株式）,2026-02-28
4931,4931.T,新日本製薬,プライム（内国株式）,2026-02-28
4932,4932.T,アルマード,スタンダード（内国株式）,2026-02-28
4933,4933.T,I-ne,プライム（内国株式）,2026-02-28
4935,4935.T,リベルタ,スタンダード（内国株式）,2026-02-28
4936,4936.T,アクシージア,スタンダード（内国株式）,2026-02-28
4951,4951.T,エステー,プライム（内国株式）,2026-02-28
4956,4956.T,コニシ,プライム（内国株式）,2026-02-28
4957,4957.T,ヤスハラケミカル,スタンダード（内国株式）,2026-02-28
4958,4958.T,長谷川香料,プライム（内国株式）,2026-02-28
4960,4960.T,ケミプロ化成,スタンダード（内国株式）,2026-02-28
4966,4966.T,上村工業,スタンダード（内国株式）,2026-02-28
4967,4967.T,小林製薬,プライム（内国株式）,2026-02-28
4968,4968.T,荒川化学工業,プライム（内国株式）,2026-02-28
4970,4970.T,東洋合成工業,スタンダード（内国株式）,2026-02-28
4971,4971.T,メック,プライム（内国株式）,2026-02-28
4972,4972.T,綜研化学,スタンダード（内国株式）,2026-02-28
4973,4973.T,日本高純度化学,プライム（内国株式）,2026-02-28
4974,4974.T,タカラバイオ,プライム（内国株式）,2026-02-28
4975,4975.T,JCU,プライム（内国株式）,2026-02-28
4976,4976.T,東洋ドライルーブ,スタンダード（内国株式）,2026-02-28
4977,4977.T,新田ゼラチン,スタンダード（内国株式）,2026-02-28
4979,4979.T,OATアグリオ,スタンダード（内国株式）,2026-02-28
4980,4980.T,デクセリアルズ,プライム（内国株式）,2026-02-28
4985,4985.T,アース製薬,プライム（内国株式）,2026-02-28
4990,4990.T,昭和化学工業,スタンダード（内国株式）,2026-02-28
4992,4992.T,北興化学工業,スタンダード（内国株式）,2026-02-28
4994,4994.T,大成ラミックグループ,スタンダード（内国株式）,2026-02-28
4996,4996.T,クミアイ化学工業,プライム（内国株式）,2026-02-28
4997,4997.T,日本農薬,プライム（内国株式）,2026-02-28
4998,4998.T,フマキラー,スタンダード（内国株式）,2026-02-28
500A,500A.T,TOブックス,スタンダード（内国株式）,2026-02-28
5010,5010.T,日本精蝋,スタンダード（内国株式）,2026-02-28
5011,5011.T,ニチレキグループ,プライム（内国株式）,2026-02-28
5013,5013.T,ユシロ,スタンダード（内国株式）,2026-02-28
5015,5015.T,ビーピー・カストロール,スタンダード（内国株式）,2026-02-28
5016,5016.T,JX金属,プライム（内国株式）,2026-02-28
5018,5018.T,MORESCO,スタンダード（内国株式）,2026-02-28
5019,5019.T,出光興産,プライム（内国株式）,2026-02-28
5020,5020.T,ENEOSホールディングス,プライム（内国株式）,2026-02-28
5021,5021.T,コスモエネルギーホールディングス,プライム（内国株式）,2026-02-28
5032,5032.T,ANYCOLOR,プライム（内国株式）,2026-02-28
5036,5036.T,日本ビジネスシステムズ,プライム（内国株式）,2026-02-28
505A,505A.T,ギークリー,スタンダード（内国株式）,2026-02-28
5071,5071.T,ヴィス,スタンダード（内国株式）,2026-02-28
5074,5074.T,テスホールディングス,プライム（内国株式）,2026-02-28
5076,5076.T,インフロニア・ホールディングス,プライム（内国株式）,2026-02-28
50765,50765.T,インフロニア・ホールディングス第1回社債型種類株式,プライム（内国株式）,2026-02-28
5078,5078.T,セレコーポレーション,スタンダード（内国株式）,2026-02-28
5079,5079.T,ノバック,スタンダード（内国株式）,2026-02-28
5101,5101.T,横浜ゴム,プライム（内国株式）,2026-02-28
5103,5103.T,昭和ホールディングス,スタンダード（内国株式）,2026-02-28
5105,5105.T,TOYO TIRE,プライム（内国株式）,2026-02-28
5108,5108.T,ブリヂストン,プライム（内国株式）,2026-02-28
5110,5110.T,住友ゴム工業,プライム（内国株式）,2026-02-28
5121,5121.T,藤倉コンポジット,プライム（内国株式）,2026-02-28
5122,5122.T,オカモト,プライム（内国株式）,2026-02-28
5133,5133.T,テリロジーホールディングス,スタンダード（内国株式）,2026-02-28
5142,5142.T,アキレス,プライム（内国株式）,2026-02-28
5161,5161.T,西川ゴム工業,スタンダード（内国株式）,2026-02-28
5162,5162.T,朝日ラバー,スタンダード（内国株式）,2026-02-28
5184,5184.T,ニチリン,スタンダード（内国株式）,2026-02-28
5185,5185.T,フコク,プライム（内国株式）,2026-02-28
5186,5186.T,ニッタ,プライム（内国株式）,2026-02-28
5187,5187.T,クリエートメディック,スタンダード（内国株式）,2026-02-28
5189,5189.T,櫻護謨,スタンダード（内国株式）,2026-02-28
5192,5192.T,三ツ星ベルト,プライム（内国株式）,2026-02-28
5194,5194.T,相模ゴム工業,スタンダード（内国株式）,2026-02-28
5195,5195.T,バンドー化学,プライム（内国株式）,2026-02-28
5199,5199.T,不二ラテックス,スタンダード（内国株式）,2026-02-28
5201,5201.T,AGC,プライム（内国株式）,2026-02-28
5202,5202.T,日本板硝子,プライム（内国株式）,2026-02-28
5204,5204.T,石塚硝子,スタンダード（内国株式）,2026-02-28
5208,5208.T,有沢製作所,プライム（内国株式）,2026-02-28
5210,5210.T,日本山村硝子,スタンダード（内国株式）,2026-02-28
5214,5214.T,日本電気硝子,プライム（内国株式）,2026-02-28
5216,5216.T,倉元製作所,スタンダード（内国株式）,2026-02-28
5218,5218.T,オハラ,スタンダード（内国株式）,2026-02-28
5232,5232.T,住友大阪セメント,プライム（内国株式）,2026-02-28
5233,5233.T,太平洋セメント,プライム（内国株式）,2026-02-28
5237,5237.T,ノザワ,スタンダード（内国株式）,2026-02-28
5250,5250.T,GMOプライム・ストラテジー,スタンダード（内国株式）,2026-02-28
5257,5257.T,ノバシステム,スタンダード（内国株式）,2026-02-28
5261,5261.T,リソルホールディングス,プライム（内国株式）,2026-02-28
5262,5262.T,日本ヒューム,プライム（内国株式）,2026-02-28
5268,5268.T,旭コンクリート工業,スタンダード（内国株式）,2026-02-28
5269,5269.T,日本コンクリート工業,プライム（内国株式）,2026-02-28
5271,5271.T,トーヨーアサノ,スタンダード（内国株式）,2026-02-28
5273,5273.T,三谷セキサン,スタンダード（内国株式）,2026-02-28
5279,5279.T,日本興業,スタンダード（内国株式）,2026-02-28
5280,5280.T,ヨシコン,スタンダード（内国株式）,2026-02-28
5282,5282.T,ジオスター,スタンダード（内国株式）,2026-02-28
5283,5283.T,高見澤,スタンダード（内国株式）,2026-02-28
5284,5284.T,ヤマウホールディングス,スタンダード（内国株式）,2026-02-28
5285,5285.T,ヤマックス,スタンダード（内国株式）,2026-02-28
5287,5287.T,イトーヨーギョー,スタンダード（内国株式）,2026-02-28
5288,5288.T,アジアパイルホールディングス,プライム（内国株式）,2026-02-28
5290,5290.T,ベルテクスコーポレーション,スタンダード（内国株式）,2026-02-28
5301,5301.T,東海カーボン,プライム（内国株式）,2026-02-28
5302,5302.T,日本カーボン,プライム（内国株式）,2026-02-28
5304,5304.T,SECカーボン,スタンダード（内国株式）,2026-02-28
5310,5310.T,東洋炭素,プライム（内国株式）,2026-02-28
5331,5331.T,ノリタケ,プライム（内国株式）,2026-02-28
5332,5332.T,TOTO,プライム（内国株式）,2026-02-28
5333,5333.T,日本碍子,プライム（内国株式）,2026-02-28
5334,5334.T,日本特殊陶業,プライム（内国株式）,2026-02-28
5337,5337.T,ダントーホールディングス,スタンダード（内国株式）,2026-02-28
5341,5341.T,ASAHI EITOホールディングス,スタンダード（内国株式）,2026-02-28
5344,5344.T,MARUWA,プライム（内国株式）,2026-02-28
5351,5351.T,品川リフラ,プライム（内国株式）,2026-02-28
5352,5352.T,黒崎播磨,プライム（内国株式）,2026-02-28
5355,5355.T,日本坩堝,スタンダード（内国株式）,2026-02-28
5356,5356.T,美濃窯業,スタンダード（内国株式）,2026-02-28
5357,5357.T,ヨータイ,プライム（内国株式）,2026-02-28
5363,5363.T,東京窯業,スタンダード（内国株式）,2026-02-28
5367,5367.T,ニッカトー,スタンダード（内国株式）,2026-02-28
5368,5368.T,日本インシュレーション,スタンダード（内国株式）,2026-02-28
5380,5380.T,新東,スタンダード（内国株式）,2026-02-28
5381,5381.T,マイポックス,スタンダード（内国株式）,2026-02-28
5384,5384.T,フジミインコーポレーテッド,プライム（内国株式）,2026-02-28
5386,5386.T,鶴弥,スタンダード（内国株式）,2026-02-28
5388,5388.T,クニミネ工業,スタンダード（内国株式）,2026-02-28
5391,5391.T,エーアンドエーマテリアル,スタンダード（内国株式）,2026-02-28
5393,5393.T,ニチアス,プライム（内国株式）,2026-02-28
5401,5401.T,日本製鉄,プライム（内国株式）,2026-02-28
